u_id,i_id,overall,service,value,food,atmosphere
55,743,5.0,0.0,0.0,0.0,0.0
55,744,5.0,5.0,5.0,5.0,0.0
55,745,5.0,0.0,0.0,0.0,0.0
56,746,1.0,1.0,1.0,1.0,0.0
56,61,2.0,4.0,2.0,2.0,3.0
56,582,2.0,0.0,0.0,0.0,0.0
56,687,3.0,0.0,0.0,0.0,0.0
56,529,3.0,5.0,2.0,3.0,3.0
56,69,4.0,5.0,3.0,4.0,0.0
56,263,4.0,0.0,0.0,0.0,0.0
56,544,4.0,0.0,0.0,0.0,0.0
56,692,5.0,0.0,0.0,0.0,0.0
56,747,5.0,0.0,0.0,0.0,0.0
56,67,5.0,5.0,4.0,5.0,0.0
56,13,5.0,5.0,5.0,5.0,5.0
56,748,5.0,0.0,0.0,0.0,0.0
56,472,5.0,0.0,0.0,0.0,0.0
56,55,5.0,4.0,4.0,5.0,5.0
56,749,5.0,5.0,5.0,5.0,0.0
57,750,3.0,3.0,3.0,3.0,0.0
57,46,3.0,3.0,4.0,3.0,0.0
57,185,4.0,4.0,4.0,4.0,0.0
57,154,4.0,5.0,4.0,5.0,4.0
57,751,4.0,3.0,4.0,4.0,0.0
57,72,4.0,5.0,4.0,5.0,0.0
57,752,5.0,0.0,0.0,0.0,0.0
57,124,5.0,0.0,0.0,0.0,0.0
57,99,5.0,0.0,0.0,0.0,0.0
57,753,5.0,0.0,0.0,0.0,0.0
57,13,5.0,0.0,0.0,0.0,0.0
57,754,5.0,0.0,0.0,0.0,0.0
57,78,5.0,4.0,0.0,0.0,0.0
57,381,5.0,0.0,0.0,0.0,0.0
57,23,5.0,0.0,0.0,0.0,0.0
57,53,5.0,0.0,0.0,0.0,0.0
57,729,5.0,5.0,5.0,5.0,0.0
58,755,1.0,2.0,1.0,1.0,3.0
58,72,2.0,0.0,0.0,0.0,0.0
58,218,3.0,0.0,0.0,0.0,0.0
58,756,3.0,0.0,0.0,0.0,0.0
58,757,4.0,0.0,0.0,0.0,0.0
58,758,4.0,5.0,4.0,5.0,0.0
58,759,4.0,4.0,4.0,4.0,0.0
58,760,4.0,0.0,0.0,0.0,0.0
58,255,5.0,3.0,5.0,5.0,0.0
58,421,5.0,0.0,0.0,0.0,0.0
58,761,5.0,0.0,0.0,0.0,0.0
58,762,5.0,0.0,0.0,0.0,0.0
58,69,5.0,0.0,0.0,0.0,0.0
58,94,5.0,4.0,4.0,5.0,0.0
58,763,5.0,5.0,4.0,5.0,3.0
58,13,5.0,0.0,0.0,0.0,0.0
58,764,5.0,0.0,0.0,0.0,0.0
58,765,5.0,0.0,0.0,0.0,0.0
58,293,5.0,0.0,0.0,0.0,0.0
58,766,5.0,5.0,5.0,5.0,0.0
58,767,5.0,4.0,5.0,5.0,0.0
59,656,1.0,0.0,0.0,0.0,0.0
59,188,4.0,4.0,3.0,4.0,0.0
59,768,4.0,5.0,3.0,4.0,4.0
59,769,4.0,4.0,3.0,4.0,0.0
59,770,4.0,0.0,0.0,0.0,0.0
59,19,4.0,4.0,3.0,5.0,4.0
59,268,4.0,0.0,0.0,0.0,0.0
59,771,4.0,0.0,0.0,0.0,0.0
59,667,5.0,4.0,5.0,5.0,0.0
59,81,5.0,0.0,0.0,0.0,0.0
59,46,5.0,0.0,0.0,0.0,0.0
59,772,5.0,5.0,5.0,5.0,0.0
60,773,2.0,0.0,0.0,0.0,0.0
60,774,4.0,0.0,0.0,0.0,0.0
60,186,4.0,0.0,0.0,0.0,0.0
60,775,4.0,4.0,4.0,4.0,0.0
60,776,4.0,4.0,4.0,4.0,4.0
60,777,5.0,0.0,0.0,0.0,0.0
60,280,5.0,5.0,5.0,5.0,5.0
60,46,5.0,5.0,5.0,5.0,5.0
60,778,5.0,0.0,0.0,0.0,0.0
60,386,5.0,5.0,5.0,5.0,5.0
60,461,5.0,5.0,4.0,5.0,0.0
60,779,5.0,0.0,0.0,0.0,0.0
60,283,5.0,0.0,0.0,0.0,0.0
61,636,3.0,2.0,1.0,3.0,4.0
61,401,3.0,5.0,2.0,4.0,4.0
61,780,3.0,1.0,3.0,4.0,0.0
61,280,4.0,0.0,0.0,0.0,0.0
61,452,4.0,5.0,3.0,4.0,0.0
61,608,4.0,0.0,0.0,0.0,0.0
61,285,4.0,4.0,3.0,4.0,4.0
61,781,4.0,5.0,4.0,4.0,0.0
61,782,5.0,0.0,0.0,0.0,0.0
61,42,5.0,5.0,4.0,5.0,5.0
61,46,5.0,5.0,5.0,5.0,4.0
61,783,5.0,0.0,0.0,0.0,0.0
62,178,1.0,1.0,1.0,1.0,2.0
62,784,2.0,0.0,0.0,0.0,0.0
62,282,2.0,1.0,2.0,3.0,0.0
62,785,3.0,5.0,5.0,3.0,4.0
62,16,3.0,0.0,0.0,0.0,0.0
62,61,3.0,3.0,2.0,2.0,0.0
62,721,3.0,0.0,0.0,0.0,0.0
62,786,3.0,2.0,2.0,5.0,0.0
62,114,4.0,0.0,0.0,0.0,0.0
62,787,4.0,5.0,5.0,0.0,0.0
62,788,4.0,0.0,0.0,0.0,0.0
62,789,4.0,5.0,3.0,5.0,4.0
62,790,4.0,4.0,4.0,5.0,0.0
62,339,4.0,5.0,5.0,5.0,5.0
62,791,4.0,0.0,0.0,0.0,0.0
62,792,4.0,5.0,4.0,4.0,0.0
62,793,4.0,5.0,2.0,5.0,0.0
62,417,4.0,5.0,4.0,4.0,0.0
62,794,4.0,5.0,4.0,4.0,4.0
62,269,4.0,0.0,0.0,0.0,0.0
62,795,5.0,5.0,5.0,5.0,0.0
62,132,5.0,5.0,5.0,5.0,5.0
62,796,5.0,5.0,4.0,5.0,0.0
62,99,5.0,0.0,0.0,0.0,0.0
62,26,5.0,5.0,5.0,0.0,5.0
62,163,5.0,0.0,0.0,0.0,0.0
62,797,5.0,4.0,5.0,5.0,0.0
62,485,5.0,5.0,4.0,5.0,5.0
62,310,5.0,5.0,5.0,5.0,0.0
62,5,5.0,0.0,0.0,0.0,0.0
62,798,5.0,5.0,5.0,5.0,5.0
62,799,5.0,5.0,5.0,5.0,0.0
62,186,5.0,0.0,0.0,0.0,0.0
62,115,5.0,0.0,0.0,0.0,0.0
62,381,5.0,5.0,4.0,5.0,0.0
62,384,5.0,5.0,4.0,5.0,0.0
62,239,5.0,5.0,5.0,5.0,5.0
62,800,5.0,5.0,5.0,5.0,5.0
62,801,5.0,5.0,5.0,5.0,0.0
63,464,1.0,4.0,1.0,4.0,0.0
63,194,2.0,2.0,1.0,1.0,0.0
63,17,2.0,2.0,2.0,2.0,0.0
63,201,3.0,0.0,0.0,0.0,0.0
63,315,4.0,5.0,4.0,5.0,4.0
63,385,4.0,5.0,4.0,4.0,0.0
63,802,4.0,4.0,4.0,4.0,0.0
63,186,4.0,0.0,0.0,0.0,0.0
63,803,4.0,4.0,4.0,5.0,5.0
63,3,4.0,0.0,0.0,0.0,0.0
63,804,4.0,3.0,4.0,0.0,5.0
63,308,4.0,0.0,0.0,0.0,0.0
63,330,4.0,0.0,0.0,0.0,0.0
63,250,4.0,5.0,4.0,4.0,0.0
63,805,4.0,4.0,5.0,4.0,0.0
63,284,5.0,0.0,0.0,0.0,0.0
63,350,5.0,0.0,0.0,0.0,0.0
63,121,5.0,5.0,4.0,5.0,5.0
63,806,5.0,0.0,0.0,0.0,0.0
63,807,5.0,4.0,5.0,5.0,4.0
63,636,5.0,5.0,4.0,5.0,5.0
63,789,5.0,5.0,4.0,5.0,5.0
63,808,5.0,0.0,0.0,0.0,0.0
63,809,5.0,5.0,4.0,5.0,5.0
63,810,5.0,0.0,0.0,0.0,0.0
63,106,5.0,5.0,5.0,5.0,0.0
63,811,5.0,0.0,0.0,0.0,0.0
63,812,5.0,0.0,0.0,0.0,0.0
63,46,5.0,5.0,5.0,5.0,0.0
63,813,5.0,5.0,5.0,5.0,5.0
63,814,5.0,5.0,5.0,5.0,3.0
63,150,5.0,5.0,5.0,5.0,0.0
63,815,5.0,5.0,5.0,5.0,5.0
63,816,5.0,5.0,5.0,5.0,3.0
64,194,1.0,2.0,1.0,1.0,0.0
64,46,4.0,0.0,0.0,0.0,0.0
64,61,4.0,0.0,0.0,0.0,0.0
64,115,4.0,4.0,4.0,4.0,4.0
64,817,4.0,0.0,0.0,0.0,0.0
64,290,4.0,5.0,4.0,5.0,0.0
64,160,5.0,0.0,0.0,0.0,0.0
64,381,5.0,0.0,0.0,0.0,0.0
64,630,5.0,5.0,5.0,5.0,0.0
64,818,5.0,5.0,5.0,5.0,0.0
64,819,5.0,0.0,0.0,0.0,0.0
65,722,1.0,0.0,0.0,0.0,0.0
65,820,2.0,4.0,2.0,2.0,2.0
65,821,3.0,0.0,0.0,0.0,0.0
65,161,3.0,3.0,4.0,4.0,2.0
65,605,4.0,0.0,0.0,0.0,0.0
65,474,4.0,0.0,0.0,0.0,0.0
65,622,4.0,3.0,4.0,5.0,0.0
65,822,4.0,0.0,0.0,0.0,0.0
65,309,4.0,0.0,0.0,0.0,0.0
65,823,4.0,0.0,0.0,0.0,0.0
65,824,4.0,4.0,5.0,5.0,0.0
65,36,4.0,0.0,0.0,0.0,0.0
65,194,5.0,5.0,3.0,5.0,5.0
65,268,5.0,0.0,0.0,0.0,0.0
65,680,5.0,5.0,4.0,4.0,5.0
65,46,5.0,5.0,5.0,5.0,5.0
65,778,5.0,5.0,3.0,5.0,5.0
65,152,5.0,0.0,0.0,0.0,0.0
66,825,1.0,0.0,0.0,0.0,0.0
66,3,4.0,4.0,4.0,4.0,4.0
66,826,4.0,0.0,0.0,0.0,0.0
66,827,4.0,0.0,0.0,0.0,0.0
66,46,4.0,3.0,4.0,4.0,2.0
66,828,5.0,0.0,0.0,0.0,0.0
66,829,5.0,0.0,0.0,0.0,0.0
66,830,5.0,0.0,0.0,0.0,0.0
66,394,5.0,0.0,0.0,0.0,0.0
66,106,5.0,0.0,0.0,0.0,0.0
66,599,5.0,5.0,4.0,4.0,5.0
66,78,5.0,0.0,0.0,0.0,0.0
66,630,5.0,0.0,0.0,0.0,0.0
67,78,4.0,4.0,4.0,4.0,0.0
67,469,4.0,4.0,3.0,4.0,0.0
67,796,4.0,3.0,3.0,5.0,0.0
67,132,4.0,3.0,3.0,5.0,0.0
67,632,4.0,4.0,4.0,4.0,0.0
67,831,4.0,4.0,4.0,4.0,0.0
67,233,5.0,0.0,0.0,0.0,0.0
67,141,5.0,0.0,0.0,0.0,0.0
67,287,5.0,0.0,0.0,0.0,0.0
67,832,5.0,5.0,5.0,5.0,3.0
68,194,4.0,5.0,3.0,4.0,0.0
68,833,5.0,5.0,5.0,5.0,0.0
68,834,5.0,5.0,5.0,5.0,5.0
68,835,5.0,5.0,5.0,5.0,0.0
68,836,5.0,5.0,5.0,5.0,0.0
68,790,5.0,0.0,0.0,0.0,0.0
68,189,5.0,5.0,5.0,5.0,5.0
68,837,5.0,0.0,0.0,0.0,0.0
68,186,5.0,0.0,0.0,0.0,0.0
68,507,5.0,5.0,5.0,5.0,5.0
68,838,5.0,0.0,0.0,0.0,0.0
68,187,5.0,5.0,4.0,5.0,0.0
68,839,5.0,5.0,5.0,5.0,0.0
68,295,5.0,5.0,5.0,5.0,5.0
68,840,5.0,5.0,5.0,5.0,0.0
68,654,5.0,0.0,0.0,0.0,0.0
68,841,5.0,5.0,5.0,5.0,0.0
68,842,5.0,5.0,5.0,5.0,0.0
68,843,5.0,5.0,5.0,5.0,0.0
68,502,5.0,5.0,5.0,5.0,0.0
69,844,1.0,2.0,2.0,2.0,2.0
69,837,1.0,1.0,3.0,4.0,1.0
69,845,2.0,5.0,2.0,1.0,0.0
69,115,3.0,0.0,0.0,0.0,0.0
69,48,3.0,0.0,0.0,0.0,0.0
69,627,3.0,0.0,0.0,0.0,0.0
69,846,4.0,4.0,4.0,4.0,0.0
69,360,4.0,3.0,2.0,3.0,5.0
69,459,5.0,5.0,5.0,5.0,0.0
69,847,5.0,5.0,4.0,5.0,3.0
69,848,5.0,5.0,5.0,5.0,0.0
69,497,5.0,0.0,0.0,0.0,0.0
69,849,5.0,5.0,4.0,5.0,0.0
69,850,5.0,5.0,5.0,5.0,0.0
69,851,5.0,0.0,0.0,0.0,0.0
69,809,5.0,0.0,0.0,0.0,0.0
69,46,5.0,0.0,0.0,0.0,0.0
69,11,5.0,0.0,0.0,0.0,0.0
69,213,5.0,5.0,4.0,4.0,0.0
69,386,5.0,0.0,0.0,0.0,0.0
70,852,1.0,1.0,1.0,1.0,0.0
70,853,1.0,0.0,0.0,0.0,0.0
70,854,3.0,0.0,0.0,0.0,0.0
70,179,4.0,5.0,4.0,3.0,5.0
70,132,5.0,4.0,4.0,5.0,0.0
70,855,5.0,0.0,0.0,0.0,0.0
70,856,5.0,5.0,5.0,5.0,5.0
70,40,5.0,0.0,0.0,0.0,0.0
70,857,5.0,5.0,3.0,5.0,5.0
70,858,5.0,5.0,5.0,5.0,0.0
70,859,5.0,5.0,4.0,5.0,0.0
70,13,5.0,0.0,0.0,0.0,0.0
70,278,5.0,4.0,3.0,4.0,5.0
70,269,5.0,0.0,0.0,0.0,0.0
70,860,5.0,5.0,5.0,5.0,4.0
70,149,5.0,4.0,4.0,5.0,5.0
70,461,5.0,5.0,5.0,5.0,0.0
70,474,5.0,5.0,5.0,5.0,0.0
71,861,2.0,0.0,0.0,0.0,0.0
71,862,4.0,0.0,0.0,0.0,0.0
71,863,4.0,0.0,0.0,0.0,0.0
71,864,4.0,0.0,0.0,0.0,0.0
71,865,4.0,0.0,0.0,0.0,0.0
71,866,5.0,0.0,0.0,0.0,0.0
71,421,5.0,0.0,0.0,0.0,0.0
71,867,5.0,0.0,0.0,0.0,0.0
71,46,5.0,0.0,0.0,0.0,0.0
71,213,5.0,0.0,0.0,0.0,0.0
71,150,5.0,5.0,5.0,5.0,0.0
72,683,4.0,4.0,4.0,5.0,3.0
72,868,4.0,0.0,0.0,0.0,0.0
72,320,4.0,0.0,0.0,0.0,0.0
72,390,4.0,4.0,3.0,4.0,0.0
72,282,4.0,0.0,0.0,0.0,0.0
72,319,5.0,0.0,0.0,0.0,0.0
72,194,5.0,5.0,5.0,5.0,0.0
72,175,5.0,0.0,0.0,0.0,0.0
72,829,5.0,0.0,0.0,0.0,0.0
72,278,5.0,5.0,5.0,5.0,0.0
72,222,5.0,4.0,4.0,5.0,4.0
72,474,5.0,0.0,0.0,0.0,0.0
72,356,5.0,0.0,0.0,0.0,0.0
72,729,5.0,5.0,4.0,5.0,0.0
73,243,1.0,4.0,1.0,1.0,3.0
73,90,3.0,0.0,0.0,0.0,0.0
73,201,4.0,0.0,0.0,0.0,0.0
73,869,4.0,0.0,0.0,0.0,0.0
73,33,5.0,0.0,0.0,0.0,0.0
73,394,5.0,0.0,0.0,0.0,0.0
73,870,5.0,4.0,5.0,4.0,5.0
73,704,5.0,0.0,0.0,0.0,0.0
73,293,5.0,0.0,0.0,0.0,0.0
73,871,5.0,0.0,0.0,0.0,0.0
73,729,5.0,0.0,0.0,0.0,0.0
74,872,2.0,2.0,1.0,1.0,3.0
74,485,3.0,0.0,0.0,0.0,0.0
74,836,4.0,0.0,0.0,0.0,0.0
74,293,4.0,5.0,5.0,5.0,4.0
74,506,4.0,4.0,4.0,4.0,4.0
74,873,5.0,0.0,0.0,0.0,0.0
74,122,5.0,5.0,5.0,5.0,5.0
74,102,5.0,5.0,4.0,5.0,4.0
74,497,5.0,0.0,0.0,0.0,0.0
74,874,5.0,5.0,4.0,5.0,0.0
75,517,3.0,3.0,4.0,4.0,0.0
75,114,4.0,4.0,3.0,4.0,4.0
75,875,4.0,5.0,5.0,5.0,5.0
75,789,4.0,5.0,5.0,4.0,0.0
75,543,4.0,4.0,4.0,4.0,5.0
75,299,4.0,3.0,3.0,4.0,4.0
75,72,4.0,4.0,2.0,3.0,4.0
75,876,5.0,0.0,0.0,0.0,0.0
75,132,5.0,5.0,5.0,5.0,4.0
75,512,5.0,5.0,4.0,5.0,5.0
75,614,5.0,3.0,5.0,5.0,4.0
75,159,5.0,5.0,5.0,5.0,5.0
75,46,5.0,0.0,0.0,0.0,0.0
75,562,5.0,0.0,0.0,0.0,0.0
76,221,3.0,0.0,0.0,0.0,0.0
76,48,4.0,0.0,0.0,0.0,0.0
76,877,4.0,0.0,0.0,0.0,0.0
76,147,4.0,5.0,3.0,5.0,0.0
76,312,4.0,5.0,4.0,4.0,5.0
76,878,4.0,4.0,4.0,4.0,4.0
76,879,4.0,0.0,0.0,0.0,0.0
76,22,4.0,0.0,0.0,0.0,0.0
76,642,5.0,5.0,4.0,5.0,4.0
76,742,5.0,5.0,5.0,5.0,5.0
76,373,5.0,5.0,4.0,5.0,5.0
76,382,5.0,0.0,0.0,0.0,0.0
76,356,5.0,0.0,0.0,0.0,0.0
77,544,3.0,3.0,5.0,4.0,0.0
77,880,3.0,0.0,0.0,0.0,0.0
77,161,4.0,0.0,0.0,0.0,0.0
77,881,4.0,4.0,4.0,4.0,4.0
77,144,4.0,0.0,0.0,0.0,0.0
77,882,4.0,2.0,4.0,5.0,4.0
77,883,5.0,0.0,0.0,0.0,0.0
77,368,5.0,5.0,5.0,5.0,0.0
77,706,5.0,0.0,0.0,0.0,0.0
77,884,5.0,0.0,0.0,0.0,0.0
77,885,5.0,0.0,0.0,0.0,0.0
77,704,5.0,0.0,0.0,0.0,0.0
77,886,5.0,0.0,0.0,0.0,0.0
77,887,5.0,0.0,0.0,0.0,0.0
77,313,5.0,5.0,5.0,5.0,0.0
78,813,2.0,0.0,0.0,0.0,0.0
78,61,4.0,0.0,0.0,0.0,0.0
78,142,4.0,3.0,4.0,4.0,0.0
78,560,4.0,0.0,0.0,0.0,0.0
78,175,4.0,4.0,4.0,4.0,4.0
78,888,4.0,0.0,0.0,0.0,0.0
78,602,4.0,0.0,0.0,0.0,0.0
78,17,4.0,4.0,4.0,4.0,0.0
78,889,5.0,0.0,0.0,0.0,0.0
78,702,5.0,0.0,0.0,0.0,0.0
78,890,5.0,0.0,0.0,0.0,0.0
78,891,5.0,0.0,0.0,0.0,0.0
78,605,5.0,0.0,0.0,0.0,0.0
79,892,1.0,1.0,1.0,3.0,2.0
79,706,1.0,0.0,0.0,0.0,0.0
79,161,2.0,2.0,3.0,1.0,1.0
79,385,2.0,0.0,0.0,0.0,0.0
79,567,3.0,0.0,0.0,0.0,0.0
79,893,3.0,0.0,0.0,0.0,0.0
79,894,3.0,0.0,0.0,0.0,0.0
79,63,4.0,5.0,4.0,4.0,5.0
79,159,4.0,0.0,0.0,0.0,0.0
79,67,4.0,4.0,4.0,4.0,0.0
79,895,4.0,0.0,0.0,0.0,0.0
79,15,5.0,4.0,0.0,0.0,0.0
79,42,5.0,0.0,0.0,0.0,0.0
79,121,5.0,5.0,4.0,5.0,0.0
79,896,5.0,4.0,4.0,5.0,3.0
79,450,5.0,5.0,4.0,4.0,5.0
79,638,5.0,5.0,5.0,5.0,5.0
80,113,1.0,0.0,0.0,0.0,0.0
80,897,2.0,1.0,1.0,1.0,0.0
80,243,3.0,4.0,3.0,3.0,5.0
80,815,3.0,4.0,2.0,2.0,0.0
80,391,3.0,0.0,0.0,0.0,0.0
80,152,3.0,1.0,3.0,5.0,0.0
80,145,4.0,0.0,0.0,0.0,0.0
80,898,4.0,3.0,3.0,4.0,4.0
80,899,4.0,0.0,0.0,0.0,0.0
80,632,4.0,5.0,5.0,4.0,0.0
80,132,5.0,5.0,5.0,5.0,0.0
80,204,5.0,0.0,0.0,0.0,0.0
80,158,5.0,5.0,4.0,5.0,0.0
80,565,5.0,0.0,0.0,0.0,0.0
80,900,5.0,0.0,0.0,0.0,0.0
80,144,5.0,5.0,4.0,5.0,0.0
80,186,5.0,0.0,0.0,0.0,0.0
80,306,5.0,0.0,0.0,0.0,0.0
80,901,5.0,0.0,0.0,0.0,0.0
81,449,2.0,0.0,0.0,0.0,0.0
81,121,3.0,3.0,3.0,3.0,3.0
81,171,3.0,4.0,2.0,4.0,3.0
81,243,4.0,0.0,0.0,0.0,0.0
81,67,4.0,0.0,0.0,0.0,0.0
81,196,4.0,0.0,0.0,0.0,0.0
81,902,4.0,4.0,5.0,4.0,0.0
81,132,5.0,0.0,0.0,0.0,0.0
81,284,5.0,0.0,0.0,0.0,0.0
81,903,5.0,5.0,5.0,5.0,0.0
81,99,5.0,5.0,5.0,5.0,5.0
81,677,5.0,0.0,0.0,0.0,0.0
81,177,5.0,5.0,5.0,5.0,0.0
81,382,5.0,0.0,0.0,0.0,0.0
82,904,1.0,0.0,0.0,0.0,0.0
82,46,2.0,5.0,5.0,2.0,2.0
82,636,2.0,3.0,1.0,3.0,3.0
82,905,3.0,0.0,0.0,0.0,0.0
82,158,3.0,2.0,5.0,5.0,1.0
82,839,4.0,4.0,5.0,4.0,4.0
82,675,4.0,0.0,0.0,0.0,0.0
82,583,4.0,0.0,0.0,0.0,0.0
82,465,4.0,0.0,0.0,0.0,0.0
82,102,4.0,5.0,2.0,4.0,0.0
82,906,4.0,5.0,4.0,4.0,5.0
82,907,5.0,0.0,0.0,0.0,0.0
82,908,5.0,0.0,0.0,0.0,0.0
82,608,5.0,5.0,5.0,4.0,0.0
82,43,5.0,0.0,0.0,0.0,0.0
82,909,5.0,0.0,0.0,0.0,0.0
82,910,5.0,5.0,5.0,5.0,5.0
82,594,5.0,0.0,0.0,0.0,0.0
82,911,5.0,0.0,0.0,0.0,0.0
82,912,5.0,0.0,0.0,0.0,0.0
82,267,5.0,0.0,0.0,0.0,0.0
82,198,5.0,5.0,5.0,5.0,0.0
82,145,5.0,0.0,0.0,0.0,0.0
82,106,5.0,5.0,5.0,5.0,5.0
82,401,5.0,0.0,0.0,0.0,0.0
82,913,5.0,0.0,0.0,0.0,0.0
82,475,5.0,0.0,0.0,0.0,0.0
82,169,5.0,0.0,0.0,0.0,0.0
83,296,3.0,4.0,3.0,4.0,0.0
83,914,4.0,4.0,4.0,4.0,0.0
83,825,4.0,3.0,4.0,5.0,0.0
83,559,4.0,0.0,0.0,0.0,0.0
83,915,4.0,0.0,0.0,0.0,0.0
83,31,4.0,5.0,5.0,4.0,0.0
83,155,4.0,0.0,0.0,0.0,0.0
83,20,4.0,0.0,0.0,0.0,0.0
83,278,4.0,4.0,4.0,4.0,0.0
83,916,4.0,0.0,0.0,0.0,0.0
83,917,4.0,4.0,5.0,4.0,0.0
83,918,4.0,0.0,0.0,0.0,0.0
83,919,5.0,5.0,5.0,5.0,0.0
83,99,5.0,0.0,0.0,0.0,0.0
83,186,5.0,4.0,5.0,5.0,3.0
83,920,5.0,5.0,5.0,5.0,0.0
83,921,5.0,5.0,5.0,5.0,0.0
83,922,5.0,5.0,5.0,5.0,0.0
84,72,3.0,3.0,2.0,3.0,4.0
84,923,3.0,0.0,0.0,0.0,0.0
84,924,3.0,4.0,3.0,3.0,0.0
84,86,4.0,3.0,4.0,5.0,0.0
84,925,4.0,0.0,0.0,0.0,0.0
84,691,5.0,5.0,5.0,5.0,5.0
84,284,5.0,0.0,0.0,0.0,0.0
84,926,5.0,0.0,0.0,0.0,0.0
84,139,5.0,0.0,0.0,0.0,0.0
84,46,5.0,0.0,0.0,0.0,0.0
84,496,5.0,0.0,0.0,0.0,0.0
84,927,5.0,5.0,4.0,5.0,0.0
85,36,3.0,3.0,3.0,3.0,3.0
85,834,3.0,4.0,3.0,3.0,3.0
85,269,3.0,0.0,0.0,0.0,0.0
85,928,3.0,3.0,4.0,3.0,2.0
85,115,3.0,0.0,0.0,0.0,0.0
85,46,4.0,0.0,0.0,0.0,0.0
85,929,4.0,4.0,4.0,4.0,0.0
85,930,5.0,5.0,5.0,5.0,5.0
85,931,5.0,5.0,5.0,5.0,0.0
85,673,5.0,0.0,0.0,0.0,0.0
85,932,5.0,0.0,0.0,0.0,0.0
86,933,1.0,1.0,2.0,2.0,0.0
86,934,1.0,1.0,3.0,3.0,0.0
86,935,2.0,4.0,3.0,3.0,2.0
86,149,2.0,2.0,2.0,4.0,0.0
86,319,2.0,3.0,1.0,3.0,0.0
86,449,3.0,1.0,3.0,3.0,0.0
86,186,3.0,5.0,3.0,3.0,0.0
86,936,3.0,0.0,0.0,0.0,0.0
86,53,4.0,0.0,0.0,0.0,0.0
86,406,4.0,5.0,3.0,5.0,3.0
86,937,4.0,0.0,0.0,0.0,0.0
86,118,4.0,4.0,4.0,4.0,0.0
86,283,4.0,4.0,4.0,3.0,5.0
86,938,4.0,0.0,0.0,0.0,0.0
86,677,4.0,0.0,0.0,0.0,0.0
86,939,4.0,0.0,0.0,0.0,0.0
86,40,4.0,0.0,0.0,0.0,0.0
86,132,4.0,5.0,4.0,4.0,4.0
86,940,4.0,4.0,4.0,4.0,0.0
86,941,4.0,4.0,5.0,4.0,0.0
86,56,5.0,5.0,5.0,5.0,0.0
86,942,5.0,0.0,0.0,0.0,0.0
86,943,5.0,5.0,5.0,5.0,0.0
86,66,5.0,0.0,0.0,0.0,0.0
86,944,5.0,0.0,0.0,0.0,0.0
86,945,5.0,5.0,5.0,5.0,5.0
86,946,5.0,5.0,5.0,5.0,0.0
86,280,5.0,0.0,0.0,0.0,0.0
86,947,5.0,5.0,5.0,5.0,0.0
86,187,5.0,0.0,0.0,0.0,0.0
86,46,5.0,5.0,5.0,5.0,0.0
86,948,5.0,5.0,5.0,5.0,0.0
86,949,5.0,5.0,4.0,5.0,0.0
86,950,5.0,4.0,5.0,5.0,4.0
86,951,5.0,5.0,4.0,5.0,0.0
86,952,5.0,5.0,4.0,5.0,0.0
86,953,5.0,0.0,0.0,0.0,0.0
86,954,5.0,0.0,0.0,0.0,0.0
87,955,1.0,0.0,0.0,0.0,0.0
87,26,1.0,0.0,0.0,0.0,0.0
87,756,1.0,0.0,0.0,0.0,0.0
87,240,2.0,0.0,0.0,0.0,0.0
87,16,3.0,4.0,2.0,3.0,0.0
87,956,3.0,2.0,3.0,3.0,2.0
87,186,3.0,3.0,3.0,4.0,3.0
87,957,3.0,3.0,3.0,3.0,3.0
87,385,4.0,5.0,5.0,5.0,0.0
87,356,4.0,4.0,3.0,4.0,0.0
87,958,4.0,4.0,4.0,4.0,3.0
87,202,4.0,0.0,0.0,0.0,0.0
87,154,4.0,0.0,0.0,0.0,0.0
87,595,4.0,0.0,0.0,0.0,0.0
87,342,4.0,4.0,4.0,4.0,0.0
87,276,4.0,4.0,4.0,4.0,0.0
87,959,4.0,0.0,0.0,0.0,0.0
87,208,5.0,5.0,5.0,5.0,0.0
87,960,5.0,5.0,5.0,5.0,0.0
87,961,5.0,5.0,5.0,5.0,0.0
87,532,5.0,0.0,0.0,0.0,0.0
87,962,5.0,5.0,5.0,4.0,5.0
87,13,5.0,4.0,5.0,5.0,0.0
87,963,5.0,5.0,5.0,5.0,0.0
87,809,5.0,5.0,4.0,5.0,5.0
87,944,5.0,5.0,5.0,5.0,0.0
87,964,5.0,0.0,0.0,0.0,0.0
87,682,5.0,4.0,5.0,5.0,5.0
87,187,5.0,0.0,0.0,0.0,0.0
88,201,2.0,0.0,0.0,0.0,0.0
88,965,3.0,4.0,3.0,3.0,4.0
88,966,3.0,4.0,3.0,3.0,3.0
88,120,3.0,0.0,0.0,0.0,0.0
88,967,4.0,5.0,4.0,4.0,0.0
88,46,4.0,5.0,5.0,4.0,3.0
88,565,4.0,5.0,5.0,5.0,5.0
88,72,4.0,0.0,0.0,0.0,0.0
88,724,5.0,5.0,5.0,5.0,5.0
88,532,5.0,0.0,0.0,0.0,0.0
88,968,5.0,0.0,0.0,0.0,0.0
88,220,5.0,5.0,5.0,5.0,0.0
88,969,5.0,5.0,5.0,5.0,0.0
88,87,5.0,5.0,5.0,5.0,0.0
89,190,1.0,0.0,0.0,0.0,0.0
89,825,1.0,0.0,0.0,0.0,0.0
89,219,3.0,3.0,4.0,3.0,3.0
89,270,3.0,4.0,3.0,3.0,4.0
