u_id,i_id,overall,service,cleanliness,value,sleep_q,location,rooms
47,42,3.0,3.0,3.0,2.0,3.0,3.0,3.0
47,150,4.0,5.0,4.0,4.0,4.0,4.0,3.0
47,95,4.0,4.0,0.0,4.0,0.0,4.0,0.0
47,62,4.0,5.0,5.0,4.0,4.0,5.0,4.0
47,56,4.0,5.0,0.0,4.0,0.0,0.0,4.0
47,112,5.0,5.0,5.0,4.0,5.0,5.0,5.0
47,30,5.0,5.0,5.0,5.0,5.0,5.0,5.0
47,157,5.0,5.0,0.0,0.0,5.0,0.0,5.0
47,41,5.0,5.0,0.0,0.0,0.0,4.0,5.0
47,69,5.0,5.0,5.0,5.0,0.0,0.0,0.0
47,46,5.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0
47,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0
47,114,5.0,5.0,4.0,4.0,5.0,5.0,4.0
47,88,5.0,0.0,0.0,0.0,0.0,0.0,0.0
48,115,2.0,0.0,0.0,0.0,0.0,0.0,0.0
48,62,3.0,3.0,0.0,3.0,0.0,4.0,0.0
48,11,3.0,5.0,4.0,0.0,0.0,5.0,0.0
48,124,3.0,0.0,0.0,0.0,0.0,0.0,0.0
48,137,3.0,3.0,3.0,0.0,0.0,3.0,0.0
48,4,4.0,5.0,4.0,4.0,5.0,5.0,3.0
48,79,4.0,0.0,0.0,0.0,0.0,0.0,0.0
48,72,4.0,5.0,5.0,0.0,0.0,3.0,0.0
48,30,4.0,4.0,4.0,4.0,4.0,4.0,4.0
48,6,4.0,3.0,5.0,4.0,5.0,5.0,5.0
48,154,5.0,5.0,5.0,5.0,4.0,5.0,5.0
48,136,5.0,5.0,5.0,3.0,5.0,5.0,4.0
48,47,5.0,0.0,0.0,0.0,0.0,0.0,0.0
48,155,5.0,5.0,5.0,4.0,5.0,4.0,5.0
49,110,1.0,1.0,2.0,1.0,2.0,1.0,1.0
49,1,3.0,3.0,3.0,3.0,3.0,4.0,3.0
49,97,3.0,3.0,5.0,0.0,0.0,3.0,0.0
49,194,3.0,4.0,0.0,3.0,0.0,3.0,0.0
49,43,3.0,4.0,0.0,0.0,3.0,0.0,3.0
49,11,4.0,5.0,5.0,4.0,5.0,3.0,4.0
49,78,4.0,0.0,0.0,0.0,0.0,0.0,0.0
49,17,4.0,5.0,5.0,4.0,5.0,4.0,5.0
49,28,4.0,5.0,4.0,5.0,5.0,5.0,5.0
49,3,5.0,5.0,0.0,4.0,5.0,0.0,0.0
49,67,5.0,5.0,5.0,4.0,0.0,5.0,5.0
49,21,5.0,5.0,0.0,0.0,5.0,5.0,0.0
49,4,5.0,5.0,5.0,4.0,4.0,5.0,5.0
49,55,5.0,5.0,0.0,5.0,0.0,0.0,5.0
49,195,5.0,5.0,5.0,3.0,5.0,5.0,4.0
49,72,5.0,5.0,0.0,5.0,0.0,0.0,4.0
50,33,1.0,2.0,2.0,1.0,3.0,3.0,1.0
50,21,2.0,2.0,3.0,0.0,0.0,5.0,0.0
50,65,2.0,2.0,1.0,1.0,0.0,0.0,1.0
50,11,3.0,4.0,5.0,3.0,5.0,4.0,4.0
50,42,3.0,0.0,0.0,0.0,0.0,0.0,0.0
50,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
50,41,5.0,5.0,5.0,5.0,4.0,5.0,4.0
50,24,5.0,5.0,5.0,5.0,5.0,5.0,5.0
50,39,5.0,4.0,5.0,5.0,0.0,5.0,4.0
50,47,5.0,5.0,5.0,5.0,5.0,5.0,5.0
51,99,2.0,1.0,1.0,3.0,1.0,3.0,2.0
51,33,2.0,1.0,2.0,3.0,1.0,3.0,3.0
51,49,3.0,4.0,3.0,4.0,5.0,3.0,3.0
51,41,4.0,5.0,0.0,0.0,4.0,0.0,4.0
51,187,4.0,0.0,0.0,0.0,0.0,0.0,0.0
51,76,4.0,5.0,0.0,0.0,4.0,0.0,4.0
51,47,4.0,4.0,4.0,4.0,4.0,5.0,4.0
51,82,4.0,3.0,0.0,3.0,3.0,0.0,0.0
51,26,4.0,0.0,0.0,0.0,0.0,0.0,0.0
51,28,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51,23,4.0,4.0,5.0,4.0,4.0,4.0,4.0
51,111,4.0,4.0,4.0,4.0,0.0,0.0,0.0
51,90,5.0,5.0,5.0,3.0,5.0,3.0,5.0
51,68,5.0,5.0,5.0,5.0,4.0,5.0,5.0
51,52,5.0,5.0,5.0,5.0,5.0,5.0,5.0
51,154,5.0,5.0,0.0,5.0,0.0,0.0,5.0
51,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0
51,4,5.0,5.0,5.0,4.0,5.0,5.0,5.0
52,69,1.0,1.0,1.0,1.0,1.0,5.0,1.0
52,49,3.0,2.0,2.0,0.0,0.0,0.0,0.0
52,55,4.0,4.0,0.0,4.0,0.0,0.0,3.0
52,172,4.0,4.0,4.0,4.0,4.0,3.0,4.0
52,26,5.0,5.0,5.0,0.0,0.0,0.0,5.0
52,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
52,61,5.0,5.0,5.0,5.0,5.0,5.0,5.0
52,66,5.0,5.0,5.0,5.0,5.0,5.0,5.0
52,86,5.0,5.0,5.0,0.0,0.0,5.0,0.0
52,8,5.0,5.0,0.0,5.0,0.0,0.0,5.0
52,169,5.0,5.0,5.0,5.0,5.0,4.0,5.0
52,196,5.0,5.0,0.0,5.0,0.0,0.0,5.0
52,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
52,43,5.0,5.0,0.0,5.0,5.0,0.0,0.0
53,23,3.0,4.0,4.0,3.0,3.0,2.0,3.0
53,38,3.0,5.0,5.0,0.0,0.0,0.0,5.0
53,197,3.0,4.0,4.0,4.0,4.0,4.0,3.0
53,154,4.0,4.0,4.0,4.0,3.0,4.0,4.0
53,198,4.0,4.0,0.0,0.0,0.0,4.0,4.0
53,167,4.0,0.0,0.0,0.0,0.0,0.0,0.0
53,49,4.0,5.0,5.0,4.0,5.0,4.0,5.0
53,6,4.0,5.0,4.0,3.0,4.0,3.0,4.0
53,82,5.0,0.0,0.0,0.0,0.0,0.0,0.0
53,169,5.0,5.0,5.0,4.0,5.0,4.0,5.0
53,41,5.0,5.0,5.0,0.0,0.0,4.0,0.0
53,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0
53,55,5.0,5.0,5.0,0.0,0.0,0.0,5.0
53,73,5.0,5.0,0.0,0.0,0.0,5.0,5.0
53,155,5.0,5.0,5.0,5.0,5.0,5.0,5.0
54,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
54,90,2.0,0.0,0.0,0.0,0.0,0.0,0.0
54,12,4.0,5.0,5.0,2.0,5.0,5.0,4.0
54,11,4.0,4.0,0.0,0.0,4.0,4.0,0.0
54,195,4.0,4.0,5.0,0.0,0.0,4.0,0.0
54,187,4.0,4.0,0.0,0.0,0.0,4.0,4.0
54,67,4.0,4.0,0.0,0.0,0.0,3.0,4.0
54,112,5.0,5.0,5.0,5.0,5.0,5.0,5.0
54,66,5.0,5.0,5.0,5.0,0.0,0.0,0.0
54,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
54,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0
54,94,5.0,5.0,5.0,5.0,5.0,5.0,5.0
54,47,5.0,5.0,5.0,4.0,0.0,0.0,0.0
54,155,5.0,5.0,5.0,5.0,5.0,5.0,5.0
55,199,3.0,5.0,0.0,4.0,0.0,0.0,4.0
55,198,4.0,0.0,4.0,5.0,5.0,3.0,4.0
55,84,4.0,4.0,4.0,5.0,4.0,5.0,4.0
55,26,4.0,5.0,0.0,0.0,4.0,5.0,0.0
55,94,4.0,5.0,5.0,5.0,5.0,0.0,0.0
55,2,5.0,5.0,5.0,5.0,0.0,5.0,5.0
55,142,5.0,5.0,0.0,5.0,0.0,5.0,5.0
55,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0
55,167,5.0,5.0,5.0,5.0,5.0,4.0,5.0
55,99,5.0,5.0,0.0,4.0,0.0,0.0,4.0
56,195,1.0,1.0,0.0,0.0,0.0,0.0,0.0
56,200,2.0,3.0,2.0,0.0,2.0,0.0,0.0
56,35,3.0,3.0,0.0,3.0,0.0,0.0,4.0
56,2,4.0,5.0,0.0,3.0,0.0,4.0,0.0
56,201,4.0,0.0,0.0,0.0,0.0,0.0,0.0
56,109,4.0,4.0,4.0,4.0,4.0,5.0,5.0
56,83,4.0,4.0,0.0,4.0,0.0,5.0,0.0
56,75,4.0,5.0,0.0,5.0,0.0,0.0,5.0
56,6,5.0,5.0,0.0,5.0,0.0,5.0,0.0
56,86,5.0,4.0,5.0,0.0,0.0,4.0,0.0
56,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0
56,68,5.0,5.0,5.0,5.0,5.0,5.0,5.0
56,17,5.0,5.0,5.0,4.0,5.0,5.0,5.0
56,54,5.0,5.0,0.0,0.0,5.0,5.0,0.0
56,64,5.0,0.0,0.0,0.0,0.0,0.0,0.0
56,24,5.0,0.0,0.0,0.0,0.0,0.0,0.0
56,59,5.0,5.0,0.0,0.0,5.0,0.0,5.0
56,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0
56,78,5.0,0.0,0.0,0.0,0.0,0.0,0.0
57,62,3.0,3.0,3.0,3.0,4.0,4.0,3.0
57,86,4.0,4.0,4.0,4.0,5.0,4.0,4.0
57,158,4.0,4.0,4.0,4.0,5.0,5.0,3.0
57,12,4.0,5.0,4.0,5.0,4.0,5.0,5.0
57,126,4.0,5.0,5.0,5.0,4.0,5.0,5.0
57,55,4.0,4.0,5.0,4.0,0.0,4.0,4.0
57,76,4.0,3.0,0.0,3.0,0.0,0.0,4.0
57,67,4.0,5.0,0.0,0.0,5.0,0.0,4.0
57,90,5.0,0.0,0.0,0.0,0.0,0.0,0.0
57,34,5.0,3.0,5.0,4.0,4.0,5.0,5.0
57,47,5.0,5.0,5.0,5.0,5.0,5.0,5.0
57,18,5.0,0.0,0.0,0.0,0.0,0.0,0.0
58,202,1.0,1.0,0.0,1.0,0.0,1.0,0.0
58,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,46,2.0,2.0,3.0,0.0,0.0,4.0,0.0
58,84,3.0,3.0,3.0,3.0,0.0,3.0,4.0
58,203,3.0,0.0,0.0,0.0,0.0,0.0,0.0
58,204,3.0,3.0,4.0,4.0,4.0,5.0,3.0
58,205,4.0,5.0,0.0,5.0,5.0,0.0,0.0
58,106,4.0,4.0,0.0,4.0,3.0,0.0,0.0
58,65,4.0,5.0,4.0,4.0,4.0,5.0,4.0
58,42,4.0,0.0,0.0,0.0,0.0,0.0,0.0
58,20,4.0,0.0,0.0,0.0,0.0,0.0,0.0
58,98,4.0,0.0,0.0,0.0,0.0,0.0,0.0
58,29,4.0,4.0,4.0,0.0,0.0,0.0,4.0
58,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0
58,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0
58,61,5.0,5.0,0.0,5.0,0.0,0.0,5.0
58,3,5.0,5.0,0.0,5.0,0.0,0.0,5.0
58,44,5.0,5.0,5.0,5.0,5.0,5.0,5.0
58,123,5.0,5.0,0.0,3.0,5.0,0.0,0.0
58,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
58,43,5.0,4.0,0.0,0.0,5.0,5.0,0.0
58,62,5.0,5.0,5.0,5.0,5.0,5.0,5.0
58,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0
58,64,5.0,5.0,4.0,4.0,5.0,5.0,5.0
59,156,1.0,3.0,0.0,1.0,1.0,0.0,0.0
59,110,3.0,4.0,4.0,4.0,4.0,3.0,3.0
59,42,3.0,4.0,4.0,4.0,0.0,0.0,0.0
59,101,3.0,3.0,0.0,3.0,0.0,0.0,3.0
59,99,4.0,5.0,5.0,5.0,3.0,5.0,5.0
59,182,4.0,5.0,5.0,4.0,4.0,4.0,4.0
59,26,4.0,5.0,5.0,4.0,3.0,5.0,3.0
59,16,5.0,5.0,5.0,5.0,5.0,5.0,4.0
59,61,5.0,5.0,5.0,5.0,5.0,5.0,5.0
59,150,5.0,0.0,0.0,0.0,0.0,0.0,0.0
59,20,5.0,5.0,0.0,0.0,0.0,5.0,5.0
59,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0
59,169,5.0,0.0,0.0,0.0,0.0,0.0,0.0
59,57,5.0,0.0,0.0,0.0,0.0,0.0,0.0
59,68,5.0,5.0,5.0,5.0,4.0,5.0,5.0
59,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
59,123,5.0,0.0,0.0,0.0,0.0,0.0,0.0
59,41,5.0,5.0,0.0,0.0,5.0,0.0,5.0
59,192,5.0,0.0,0.0,0.0,0.0,0.0,0.0
59,62,5.0,5.0,5.0,5.0,5.0,5.0,5.0
59,111,5.0,3.0,5.0,3.0,5.0,5.0,5.0
59,37,5.0,0.0,0.0,0.0,0.0,0.0,0.0
59,139,5.0,5.0,5.0,0.0,5.0,0.0,0.0
59,50,5.0,5.0,0.0,0.0,5.0,5.0,0.0
59,59,5.0,5.0,0.0,0.0,0.0,5.0,5.0
59,179,5.0,0.0,0.0,0.0,0.0,0.0,0.0
60,206,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,193,1.0,1.0,0.0,1.0,3.0,0.0,0.0
60,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,207,2.0,1.0,3.0,0.0,0.0,3.0,0.0
60,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0
60,169,2.0,0.0,0.0,0.0,0.0,0.0,0.0
60,8,2.0,3.0,1.0,0.0,0.0,0.0,1.0
60,195,4.0,5.0,5.0,4.0,4.0,4.0,4.0
60,17,4.0,4.0,4.0,4.0,4.0,4.0,4.0
60,79,4.0,4.0,0.0,0.0,5.0,0.0,5.0
60,109,4.0,4.0,4.0,4.0,4.0,3.0,4.0
60,30,4.0,5.0,4.0,4.0,4.0,5.0,5.0
60,29,5.0,5.0,5.0,5.0,5.0,5.0,5.0
60,65,5.0,5.0,5.0,4.0,5.0,5.0,4.0
60,112,5.0,5.0,5.0,5.0,5.0,5.0,5.0
60,75,5.0,5.0,5.0,5.0,5.0,5.0,5.0
60,67,5.0,4.0,5.0,4.0,5.0,5.0,5.0
60,95,5.0,5.0,4.0,4.0,0.0,0.0,0.0
60,12,5.0,4.0,5.0,4.0,5.0,5.0,5.0
60,62,5.0,5.0,0.0,0.0,0.0,5.0,5.0
60,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0
60,146,5.0,5.0,5.0,5.0,5.0,5.0,4.0
60,55,5.0,5.0,0.0,5.0,0.0,0.0,5.0
60,58,5.0,5.0,4.0,4.0,4.0,5.0,4.0
61,36,2.0,3.0,3.0,2.0,3.0,4.0,2.0
61,88,3.0,3.0,4.0,2.0,0.0,0.0,0.0
61,12,3.0,3.0,4.0,4.0,4.0,4.0,4.0
61,30,3.0,3.0,3.0,3.0,2.0,4.0,3.0
61,169,4.0,0.0,0.0,0.0,0.0,0.0,0.0
61,46,4.0,3.0,5.0,3.0,5.0,5.0,5.0
61,82,4.0,4.0,5.0,4.0,0.0,5.0,5.0
61,26,4.0,0.0,0.0,0.0,0.0,0.0,0.0
61,122,4.0,4.0,4.0,3.0,0.0,4.0,3.0
61,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0
61,198,5.0,5.0,5.0,0.0,0.0,4.0,0.0
61,129,5.0,5.0,0.0,0.0,0.0,5.0,5.0
61,159,5.0,0.0,0.0,0.0,0.0,0.0,0.0
61,208,5.0,0.0,0.0,0.0,0.0,0.0,0.0
61,55,5.0,5.0,5.0,0.0,5.0,0.0,0.0
62,114,2.0,2.0,3.0,2.0,5.0,4.0,2.0
62,111,3.0,3.0,3.0,3.0,0.0,0.0,0.0
62,17,3.0,3.0,4.0,3.0,0.0,0.0,0.0
62,61,3.0,4.0,4.0,2.0,5.0,5.0,5.0
62,105,4.0,0.0,0.0,0.0,0.0,0.0,0.0
62,161,4.0,5.0,4.0,0.0,0.0,4.0,0.0
62,155,4.0,0.0,0.0,0.0,0.0,0.0,0.0
62,26,4.0,4.0,4.0,4.0,5.0,5.0,4.0
62,7,5.0,5.0,0.0,5.0,0.0,0.0,5.0
62,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0
62,52,5.0,5.0,5.0,4.0,4.0,4.0,4.0
62,110,5.0,5.0,5.0,5.0,5.0,5.0,5.0
62,32,5.0,5.0,5.0,4.0,4.0,5.0,4.0
62,106,5.0,5.0,5.0,0.0,0.0,5.0,0.0
63,83,2.0,2.0,0.0,0.0,4.0,5.0,0.0
63,41,2.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,3.0,1.0,4.0,3.0,4.0,4.0,4.0
63,154,3.0,0.0,0.0,0.0,0.0,0.0,0.0
63,93,3.0,3.0,4.0,2.0,4.0,4.0,4.0
63,158,4.0,4.0,5.0,3.0,4.0,5.0,4.0
63,50,4.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,4.0,0.0,5.0,5.0,5.0,4.0,5.0
63,161,4.0,2.0,4.0,4.0,5.0,5.0,3.0
63,187,4.0,5.0,0.0,0.0,4.0,5.0,0.0
63,47,4.0,5.0,5.0,0.0,0.0,0.0,5.0
63,59,4.0,0.0,5.0,4.0,5.0,5.0,4.0
63,136,4.0,4.0,4.0,0.0,3.0,4.0,3.0
63,30,4.0,5.0,5.0,4.0,4.0,4.0,4.0
63,103,4.0,4.0,0.0,0.0,4.0,4.0,0.0
63,36,4.0,4.0,0.0,0.0,4.0,0.0,4.0
63,56,5.0,5.0,0.0,4.0,0.0,0.0,4.0
63,26,5.0,5.0,5.0,4.0,5.0,5.0,5.0
63,153,5.0,0.0,0.0,0.0,0.0,0.0,0.0
63,112,5.0,5.0,5.0,5.0,5.0,5.0,5.0
63,3,5.0,5.0,5.0,0.0,5.0,0.0,0.0
63,7,5.0,5.0,5.0,4.0,5.0,5.0,5.0
63,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0
63,44,5.0,0.0,0.0,0.0,0.0,0.0,0.0
63,197,5.0,5.0,5.0,5.0,4.0,5.0,5.0
63,68,5.0,0.0,0.0,0.0,0.0,0.0,0.0
63,21,5.0,0.0,0.0,0.0,0.0,0.0,0.0
63,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
63,57,5.0,5.0,5.0,0.0,5.0,0.0,0.0
63,131,5.0,5.0,0.0,5.0,0.0,0.0,5.0
63,46,5.0,5.0,5.0,5.0,5.0,5.0,5.0
63,62,5.0,0.0,0.0,0.0,0.0,0.0,0.0
63,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0
63,209,5.0,5.0,5.0,5.0,5.0,5.0,3.0
63,64,5.0,5.0,5.0,0.0,0.0,5.0,0.0
63,141,5.0,4.0,4.0,4.0,4.0,5.0,4.0
63,53,5.0,5.0,5.0,5.0,4.0,5.0,5.0
64,61,1.0,1.0,1.0,3.0,3.0,4.0,2.0
64,210,1.0,1.0,1.0,1.0,1.0,2.0,1.0
64,193,2.0,3.0,2.0,2.0,0.0,0.0,0.0
64,38,4.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1,4.0,5.0,5.0,5.0,5.0,4.0,4.0
64,51,4.0,4.0,0.0,4.0,0.0,0.0,4.0
64,112,5.0,5.0,5.0,5.0,5.0,5.0,5.0
64,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0
64,29,5.0,5.0,5.0,3.0,4.0,4.0,5.0
64,173,5.0,5.0,0.0,5.0,0.0,5.0,0.0
64,62,5.0,5.0,5.0,5.0,5.0,5.0,5.0
64,32,5.0,5.0,0.0,0.0,5.0,0.0,5.0
65,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
65,139,3.0,0.0,0.0,0.0,0.0,0.0,0.0
65,43,3.0,2.0,0.0,4.0,3.0,0.0,0.0
65,184,4.0,5.0,5.0,0.0,5.0,0.0,0.0
65,147,4.0,0.0,0.0,0.0,0.0,0.0,0.0
65,17,4.0,4.0,4.0,3.0,4.0,4.0,4.0
65,145,4.0,4.0,4.0,4.0,3.0,5.0,3.0
65,26,4.0,4.0,4.0,4.0,4.0,5.0,4.0
65,29,5.0,0.0,0.0,0.0,0.0,0.0,0.0
65,97,5.0,5.0,5.0,4.0,5.0,5.0,5.0
65,51,5.0,5.0,5.0,5.0,5.0,5.0,5.0
65,61,5.0,5.0,0.0,0.0,4.0,0.0,4.0
65,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0
65,86,5.0,5.0,5.0,5.0,5.0,5.0,5.0
65,42,5.0,0.0,0.0,0.0,0.0,0.0,0.0
65,47,5.0,5.0,0.0,5.0,0.0,5.0,0.0
65,35,5.0,5.0,5.0,5.0,5.0,5.0,5.0
65,33,5.0,5.0,5.0,5.0,5.0,5.0,5.0
65,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0
65,79,5.0,5.0,5.0,0.0,0.0,0.0,5.0
66,211,1.0,2.0,3.0,2.0,1.0,5.0,2.0
66,94,3.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,4.0,4.0,5.0,4.0,4.0,5.0,4.0
66,46,4.0,0.0,0.0,0.0,0.0,0.0,0.0
66,65,4.0,0.0,0.0,0.0,0.0,0.0,0.0
66,43,4.0,5.0,0.0,4.0,0.0,5.0,0.0
66,61,4.0,0.0,0.0,0.0,0.0,0.0,0.0
66,122,4.0,4.0,4.0,4.0,4.0,4.0,4.0
66,3,5.0,5.0,5.0,4.0,0.0,5.0,5.0
66,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0
66,68,5.0,5.0,5.0,0.0,0.0,0.0,5.0
66,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
66,111,5.0,5.0,5.0,5.0,5.0,5.0,5.0
66,103,5.0,0.0,0.0,0.0,0.0,0.0,0.0
66,59,5.0,5.0,0.0,0.0,0.0,5.0,5.0
67,212,3.0,3.0,3.0,0.0,0.0,5.0,0.0
67,95,3.0,3.0,3.0,3.0,4.0,4.0,3.0
67,67,4.0,4.0,4.0,4.0,0.0,0.0,0.0
67,113,4.0,5.0,0.0,5.0,0.0,0.0,4.0
67,33,4.0,5.0,5.0,5.0,5.0,5.0,5.0
67,112,5.0,3.0,5.0,0.0,0.0,0.0,5.0
67,123,5.0,5.0,0.0,5.0,0.0,5.0,0.0
67,2,5.0,5.0,5.0,0.0,0.0,5.0,0.0
67,43,5.0,5.0,0.0,0.0,0.0,5.0,5.0
67,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0
67,99,5.0,5.0,0.0,0.0,0.0,5.0,5.0
67,25,5.0,5.0,5.0,5.0,5.0,5.0,5.0
68,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
68,113,1.0,1.0,1.0,0.0,0.0,1.0,0.0
68,24,2.0,4.0,0.0,0.0,3.0,0.0,2.0
68,3,4.0,4.0,4.0,0.0,0.0,3.0,0.0
68,51,5.0,5.0,5.0,5.0,5.0,5.0,5.0
68,26,5.0,5.0,5.0,3.0,5.0,5.0,5.0
68,61,5.0,5.0,5.0,0.0,0.0,0.0,4.0
68,41,5.0,5.0,5.0,5.0,0.0,5.0,5.0
68,139,5.0,5.0,0.0,5.0,0.0,5.0,0.0
68,146,5.0,5.0,0.0,0.0,0.0,5.0,5.0
68,55,5.0,5.0,5.0,5.0,5.0,5.0,5.0
68,118,5.0,5.0,4.0,5.0,5.0,4.0,4.0
68,59,5.0,5.0,0.0,4.0,0.0,5.0,0.0
68,88,5.0,5.0,5.0,5.0,5.0,5.0,5.0
69,144,2.0,0.0,0.0,0.0,0.0,0.0,0.0
69,34,3.0,3.0,0.0,0.0,5.0,0.0,4.0
69,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
69,127,4.0,0.0,0.0,0.0,0.0,0.0,0.0
69,117,4.0,0.0,0.0,0.0,0.0,0.0,0.0
69,191,4.0,4.0,0.0,0.0,4.0,0.0,4.0
69,51,5.0,5.0,5.0,5.0,5.0,5.0,5.0
69,19,5.0,0.0,0.0,0.0,0.0,0.0,0.0
69,150,5.0,5.0,5.0,5.0,0.0,0.0,0.0
69,115,5.0,0.0,0.0,0.0,0.0,0.0,0.0
69,155,5.0,5.0,5.0,3.0,5.0,3.0,4.0
70,205,3.0,0.0,0.0,0.0,0.0,0.0,0.0
70,14,3.0,4.0,5.0,3.0,5.0,4.0,4.0
70,26,3.0,3.0,5.0,0.0,4.0,0.0,0.0
70,17,3.0,4.0,3.0,3.0,3.0,2.0,3.0
70,197,4.0,4.0,5.0,3.0,5.0,2.0,5.0
70,63,4.0,5.0,5.0,5.0,5.0,5.0,4.0
70,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
70,158,5.0,4.0,5.0,4.0,5.0,5.0,4.0
70,3,5.0,5.0,5.0,4.0,5.0,5.0,5.0
70,67,5.0,5.0,5.0,5.0,5.0,5.0,4.0
70,41,5.0,5.0,0.0,0.0,5.0,5.0,0.0
70,11,5.0,5.0,0.0,0.0,5.0,0.0,5.0
70,23,5.0,5.0,0.0,0.0,5.0,0.0,5.0
70,103,5.0,5.0,0.0,0.0,0.0,5.0,3.0
70,114,5.0,5.0,0.0,4.0,0.0,0.0,5.0
71,38,1.0,3.0,0.0,0.0,0.0,4.0,4.0
71,26,1.0,1.0,3.0,1.0,3.0,3.0,3.0
71,61,2.0,2.0,1.0,0.0,0.0,0.0,2.0
71,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0
71,213,4.0,0.0,0.0,0.0,0.0,0.0,0.0
71,90,4.0,0.0,0.0,0.0,0.0,0.0,0.0
71,214,4.0,4.0,4.0,5.0,4.0,5.0,3.0
71,44,5.0,5.0,5.0,5.0,5.0,5.0,5.0
71,43,5.0,0.0,0.0,0.0,0.0,0.0,0.0
71,54,5.0,4.0,5.0,4.0,4.0,5.0,5.0
72,215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,174,3.0,3.0,4.0,0.0,0.0,3.0,0.0
72,216,3.0,0.0,0.0,0.0,0.0,0.0,0.0
72,147,4.0,4.0,0.0,0.0,3.0,0.0,4.0
72,46,4.0,4.0,4.0,0.0,5.0,0.0,0.0
72,79,4.0,0.0,0.0,0.0,0.0,0.0,0.0
72,65,5.0,5.0,5.0,5.0,5.0,5.0,0.0
72,42,5.0,0.0,0.0,0.0,0.0,0.0,0.0
72,173,5.0,5.0,5.0,0.0,5.0,0.0,0.0
72,62,5.0,4.0,5.0,5.0,0.0,4.0,5.0
72,4,5.0,5.0,0.0,4.0,0.0,0.0,4.0
72,99,5.0,5.0,5.0,5.0,4.0,3.0,5.0
72,59,5.0,4.0,5.0,4.0,5.0,5.0,5.0
72,114,5.0,5.0,5.0,4.0,5.0,5.0,5.0
72,47,5.0,5.0,5.0,4.0,5.0,5.0,5.0
73,187,2.0,0.0,0.0,0.0,0.0,0.0,0.0
73,64,2.0,2.0,4.0,2.0,3.0,4.0,5.0
73,126,3.0,0.0,0.0,0.0,0.0,0.0,0.0
73,156,3.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7,3.0,4.0,0.0,0.0,0.0,4.0,3.0
73,217,3.0,0.0,0.0,0.0,0.0,0.0,0.0
73,69,4.0,4.0,0.0,4.0,3.0,0.0,0.0
73,158,4.0,5.0,0.0,4.0,4.0,0.0,0.0
73,2,4.0,5.0,0.0,0.0,4.0,0.0,0.0
73,112,4.0,5.0,4.0,4.0,4.0,4.0,4.0
73,51,5.0,5.0,0.0,4.0,4.0,0.0,0.0
73,153,5.0,5.0,0.0,0.0,0.0,5.0,5.0
73,183,5.0,5.0,0.0,5.0,5.0,0.0,0.0
